stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
1,9,26609,2016,16,Malaysian Grand Prix,02/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,9,25195,2016,16,Malaysian Grand Prix,02/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,9,23750,2016,16,Malaysian Grand Prix,02/10/16,rosberg,6,ROS,Nico,Rosberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,9,25820,2016,16,Malaysian Grand Prix,02/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,12,25368,2016,16,Malaysian Grand Prix,02/10/16,ocon,31,OCO,Esteban,Ocon,French,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,20,23689,2016,16,Malaysian Grand Prix,02/10/16,hamilton,44,HAM,Lewis,Hamilton,British,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,20,24584,2016,16,Malaysian Grand Prix,02/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,20,24400,2016,16,Malaysian Grand Prix,02/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,21,24197,2016,16,Malaysian Grand Prix,02/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,21,25272,2016,16,Malaysian Grand Prix,02/10/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,22,24814,2016,16,Malaysian Grand Prix,02/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,27,23856,2016,16,Malaysian Grand Prix,02/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,27,24061,2016,16,Malaysian Grand Prix,02/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,28,24012,2016,16,Malaysian Grand Prix,02/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,29,23828,2016,16,Malaysian Grand Prix,02/10/16,bottas,77,BOT,Valtteri,Bottas,Finnish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,29,24338,2016,16,Malaysian Grand Prix,02/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,30,26156,2016,16,Malaysian Grand Prix,02/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,31,24661,2016,16,Malaysian Grand Prix,02/10/16,rosberg,6,ROS,Nico,Rosberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,31,23928,2016,16,Malaysian Grand Prix,02/10/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,31,33338,2016,16,Malaysian Grand Prix,02/10/16,ocon,31,OCO,Esteban,Ocon,French,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,31,23778,2016,16,Malaysian Grand Prix,02/10/16,massa,19,MAS,Felipe,Massa,Brazilian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,32,24412,2016,16,Malaysian Grand Prix,02/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,32,23947,2016,16,Malaysian Grand Prix,02/10/16,perez,11,PER,Sergio,Pérez,Mexican,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,32,24697,2016,16,Malaysian Grand Prix,02/10/16,nasr,12,NAS,Felipe,Nasr,Brazilian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,37,24645,2016,16,Malaysian Grand Prix,02/10/16,button,22,BUT,Jenson,Button,British,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,37,24473,2016,16,Malaysian Grand Prix,02/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,37,24706,2016,16,Malaysian Grand Prix,02/10/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,39,25006,2016,16,Malaysian Grand Prix,02/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,40,24809,2016,16,Malaysian Grand Prix,02/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,40,23920,2016,16,Malaysian Grand Prix,02/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,40,25192,2016,16,Malaysian Grand Prix,02/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
2,41,24408,2016,16,Malaysian Grand Prix,02/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,41,28274,2016,16,Malaysian Grand Prix,02/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,40,24718,2016,16,Malaysian Grand Prix,02/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,41,23476,2016,16,Malaysian Grand Prix,02/10/16,rosberg,6,ROS,Nico,Rosberg,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
3,41,25201,2016,16,Malaysian Grand Prix,02/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,18
1,9,22786,2016,17,Japanese Grand Prix,09/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,22855,2016,17,Japanese Grand Prix,09/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,22996,2016,17,Japanese Grand Prix,09/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,23741,2016,17,Japanese Grand Prix,09/10/16,grosjean,8,GRO,Romain,Grosjean,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,22990,2016,17,Japanese Grand Prix,09/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,22832,2016,17,Japanese Grand Prix,09/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,24110,2016,17,Japanese Grand Prix,09/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,22673,2016,17,Japanese Grand Prix,09/10/16,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,23226,2016,17,Japanese Grand Prix,09/10/16,vettel,5,VET,Sebastian,Vettel,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,23605,2016,17,Japanese Grand Prix,09/10/16,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,23244,2016,17,Japanese Grand Prix,09/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,24973,2016,17,Japanese Grand Prix,09/10/16,ocon,31,OCO,Esteban,Ocon,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,13,22989,2016,17,Japanese Grand Prix,09/10/16,hamilton,44,HAM,Lewis,Hamilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,13,22986,2016,17,Japanese Grand Prix,09/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,13,24630,2016,17,Japanese Grand Prix,09/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,19,24375,2016,17,Japanese Grand Prix,09/10/16,button,22,BUT,Jenson,Button,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,23,22943,2016,17,Japanese Grand Prix,09/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,24,22463,2016,17,Japanese Grand Prix,09/10/16,massa,19,MAS,Felipe,Massa,Brazilian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,25,23452,2016,17,Japanese Grand Prix,09/10/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,25,23072,2016,17,Japanese Grand Prix,09/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,25,25131,2016,17,Japanese Grand Prix,09/10/16,nasr,12,NAS,Felipe,Nasr,Brazilian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,26,22762,2016,17,Japanese Grand Prix,09/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,26,25007,2016,17,Japanese Grand Prix,09/10/16,bottas,77,BOT,Valtteri,Bottas,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,26,24011,2016,17,Japanese Grand Prix,09/10/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,27,23032,2016,17,Japanese Grand Prix,09/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,28,22788,2016,17,Japanese Grand Prix,09/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,28,22952,2016,17,Japanese Grand Prix,09/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,28,23792,2016,17,Japanese Grand Prix,09/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,29,23150,2016,17,Japanese Grand Prix,09/10/16,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,29,22721,2016,17,Japanese Grand Prix,09/10/16,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,30,25429,2016,17,Japanese Grand Prix,09/10/16,grosjean,8,GRO,Romain,Grosjean,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,31,24256,2016,17,Japanese Grand Prix,09/10/16,ocon,31,OCO,Esteban,Ocon,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,32,25861,2016,17,Japanese Grand Prix,09/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,33,22732,2016,17,Japanese Grand Prix,09/10/16,hamilton,44,HAM,Lewis,Hamilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,32,25461,2016,17,Japanese Grand Prix,09/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,34,22887,2016,17,Japanese Grand Prix,09/10/16,vettel,5,VET,Sebastian,Vettel,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,36,23342,2016,17,Japanese Grand Prix,09/10/16,button,22,BUT,Jenson,Button,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,37,22938,2016,17,Japanese Grand Prix,09/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,1,27098,2016,18,United States Grand Prix,23/10/16,bottas,77,BOT,Valtteri,Bottas,Finnish,americas,Circuit of the Americas,Austin,USA,161
1,8,23956,2016,18,United States Grand Prix,23/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,americas,Circuit of the Americas,Austin,USA,161
1,8,23989,2016,18,United States Grand Prix,23/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,americas,Circuit of the Americas,Austin,USA,161
1,9,23489,2016,18,United States Grand Prix,23/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,americas,Circuit of the Americas,Austin,USA,161
1,10,23526,2016,18,United States Grand Prix,23/10/16,rosberg,6,ROS,Nico,Rosberg,German,americas,Circuit of the Americas,Austin,USA,161
1,10,23613,2016,18,United States Grand Prix,23/10/16,button,22,BUT,Jenson,Button,British,americas,Circuit of the Americas,Austin,USA,161
1,10,24523,2016,18,United States Grand Prix,23/10/16,grosjean,8,GRO,Romain,Grosjean,French,americas,Circuit of the Americas,Austin,USA,161
1,10,23350,2016,18,United States Grand Prix,23/10/16,perez,11,PER,Sergio,Pérez,Mexican,americas,Circuit of the Americas,Austin,USA,161
1,11,23601,2016,18,United States Grand Prix,23/10/16,hamilton,44,HAM,Lewis,Hamilton,British,americas,Circuit of the Americas,Austin,USA,161
1,11,24093,2016,18,United States Grand Prix,23/10/16,massa,19,MAS,Felipe,Massa,Brazilian,americas,Circuit of the Americas,Austin,USA,161
1,11,24778,2016,18,United States Grand Prix,23/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,americas,Circuit of the Americas,Austin,USA,161
1,11,23683,2016,18,United States Grand Prix,23/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,americas,Circuit of the Americas,Austin,USA,161
1,13,24470,2016,18,United States Grand Prix,23/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,americas,Circuit of the Americas,Austin,USA,161
1,13,24310,2016,18,United States Grand Prix,23/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,americas,Circuit of the Americas,Austin,USA,161
1,13,26059,2016,18,United States Grand Prix,23/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,americas,Circuit of the Americas,Austin,USA,161
1,14,24433,2016,18,United States Grand Prix,23/10/16,vettel,5,VET,Sebastian,Vettel,German,americas,Circuit of the Americas,Austin,USA,161
1,15,24071,2016,18,United States Grand Prix,23/10/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,americas,Circuit of the Americas,Austin,USA,161
1,17,25229,2016,18,United States Grand Prix,23/10/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,americas,Circuit of the Americas,Austin,USA,161
1,17,25216,2016,18,United States Grand Prix,23/10/16,ocon,31,OCO,Esteban,Ocon,French,americas,Circuit of the Americas,Austin,USA,161
2,20,25222,2016,18,United States Grand Prix,23/10/16,bottas,77,BOT,Valtteri,Bottas,Finnish,americas,Circuit of the Americas,Austin,USA,161
1,21,37837,2016,18,United States Grand Prix,23/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,americas,Circuit of the Americas,Austin,USA,161
2,24,23845,2016,18,United States Grand Prix,23/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,americas,Circuit of the Americas,Austin,USA,161
2,25,23534,2016,18,United States Grand Prix,23/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,americas,Circuit of the Americas,Austin,USA,161
2,26,36112,2016,18,United States Grand Prix,23/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,americas,Circuit of the Americas,Austin,USA,161
2,26,24766,2016,18,United States Grand Prix,23/10/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,americas,Circuit of the Americas,Austin,USA,161
2,26,27532,2016,18,United States Grand Prix,23/10/16,ocon,31,OCO,Esteban,Ocon,French,americas,Circuit of the Americas,Austin,USA,161
2,27,24467,2016,18,United States Grand Prix,23/10/16,perez,11,PER,Sergio,Pérez,Mexican,americas,Circuit of the Americas,Austin,USA,161
2,27,26056,2016,18,United States Grand Prix,23/10/16,grosjean,8,GRO,Romain,Grosjean,French,americas,Circuit of the Americas,Austin,USA,161
2,27,24103,2016,18,United States Grand Prix,23/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,americas,Circuit of the Americas,Austin,USA,161
2,28,25635,2016,18,United States Grand Prix,23/10/16,button,22,BUT,Jenson,Button,British,americas,Circuit of the Americas,Austin,USA,161
2,29,23812,2016,18,United States Grand Prix,23/10/16,vettel,5,VET,Sebastian,Vettel,German,americas,Circuit of the Americas,Austin,USA,161
2,29,23903,2016,18,United States Grand Prix,23/10/16,massa,19,MAS,Felipe,Massa,Brazilian,americas,Circuit of the Americas,Austin,USA,161
1,29,24244,2016,18,United States Grand Prix,23/10/16,nasr,12,NAS,Felipe,Nasr,Brazilian,americas,Circuit of the Americas,Austin,USA,161
2,30,24281,2016,18,United States Grand Prix,23/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,americas,Circuit of the Americas,Austin,USA,161
2,30,25300,2016,18,United States Grand Prix,23/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,americas,Circuit of the Americas,Austin,USA,161
2,31,23575,2016,18,United States Grand Prix,23/10/16,hamilton,44,HAM,Lewis,Hamilton,British,americas,Circuit of the Americas,Austin,USA,161
2,30,25182,2016,18,United States Grand Prix,23/10/16,wehrlein,94,WEH,Pascal,Wehrlein,German,americas,Circuit of the Americas,Austin,USA,161
2,31,24149,2016,18,United States Grand Prix,23/10/16,rosberg,6,ROS,Nico,Rosberg,German,americas,Circuit of the Americas,Austin,USA,161
3,38,25384,2016,18,United States Grand Prix,23/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,americas,Circuit of the Americas,Austin,USA,161
3,43,23898,2016,18,United States Grand Prix,23/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,americas,Circuit of the Americas,Austin,USA,161
3,44,24665,2016,18,United States Grand Prix,23/10/16,ocon,31,OCO,Esteban,Ocon,French,americas,Circuit of the Americas,Austin,USA,161
3,53,24156,2016,18,United States Grand Prix,23/10/16,vettel,5,VET,Sebastian,Vettel,German,americas,Circuit of the Americas,Austin,USA,161
3,54,23464,2016,18,United States Grand Prix,23/10/16,massa,19,MAS,Felipe,Massa,Brazilian,americas,Circuit of the Americas,Austin,USA,161
1,1,22087,2016,19,Mexican Grand Prix,30/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,1,23897,2016,19,Mexican Grand Prix,30/10/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,1,32608,2016,19,Mexican Grand Prix,30/10/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,11,22957,2016,19,Mexican Grand Prix,30/10/16,grosjean,8,GRO,Romain,Grosjean,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,21775,2016,19,Mexican Grand Prix,30/10/16,max_verstappen,33,VER,Max,Verstappen,Dutch,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,22747,2016,19,Mexican Grand Prix,30/10/16,sainz,55,SAI,Carlos,Sainz,Spanish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,22271,2016,19,Mexican Grand Prix,30/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,25198,2016,19,Mexican Grand Prix,30/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,13,22665,2016,19,Mexican Grand Prix,30/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,14,22134,2016,19,Mexican Grand Prix,30/10/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,14,21863,2016,19,Mexican Grand Prix,30/10/16,massa,19,MAS,Felipe,Massa,Brazilian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,15,23866,2016,19,Mexican Grand Prix,30/10/16,ocon,31,OCO,Esteban,Ocon,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,16,22461,2016,19,Mexican Grand Prix,30/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,17,21709,2016,19,Mexican Grand Prix,30/10/16,hamilton,44,HAM,Lewis,Hamilton,British,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,17,22438,2016,19,Mexican Grand Prix,30/10/16,button,22,BUT,Jenson,Button,British,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,19,22396,2016,19,Mexican Grand Prix,30/10/16,bottas,77,BOT,Valtteri,Bottas,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,20,21997,2016,19,Mexican Grand Prix,30/10/16,rosberg,6,ROS,Nico,Rosberg,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,20,22398,2016,19,Mexican Grand Prix,30/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,20,22213,2016,19,Mexican Grand Prix,30/10/16,perez,11,PER,Sergio,Pérez,Mexican,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,32,22035,2016,19,Mexican Grand Prix,30/10/16,vettel,5,VET,Sebastian,Vettel,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,45,22974,2016,19,Mexican Grand Prix,30/10/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,45,25171,2016,19,Mexican Grand Prix,30/10/16,alonso,14,ALO,Fernando,Alonso,Spanish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,47,22865,2016,19,Mexican Grand Prix,30/10/16,kvyat,26,KVY,Daniil,Kvyat,Russian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,48,23110,2016,19,Mexican Grand Prix,30/10/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,49,23540,2016,19,Mexican Grand Prix,30/10/16,nasr,12,NAS,Felipe,Nasr,Brazilian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,50,22443,2016,19,Mexican Grand Prix,30/10/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,50,23678,2016,19,Mexican Grand Prix,30/10/16,grosjean,8,GRO,Romain,Grosjean,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,51,22384,2016,19,Mexican Grand Prix,30/10/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,7,24986,2016,20,Brazilian Grand Prix,13/11/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,8,24192,2016,20,Brazilian Grand Prix,13/11/16,button,22,BUT,Jenson,Button,British,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,24821,2016,20,Brazilian Grand Prix,13/11/16,alonso,14,ALO,Fernando,Alonso,Spanish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,24724,2016,20,Brazilian Grand Prix,13/11/16,bottas,77,BOT,Valtteri,Bottas,Finnish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,29421,2016,20,Brazilian Grand Prix,13/11/16,massa,19,MAS,Felipe,Massa,Brazilian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,25758,2016,20,Brazilian Grand Prix,13/11/16,kvyat,26,KVY,Daniil,Kvyat,Russian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,24745,2016,20,Brazilian Grand Prix,13/11/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,9,25395,2016,20,Brazilian Grand Prix,13/11/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,10,29981,2016,20,Brazilian Grand Prix,13/11/16,vettel,5,VET,Sebastian,Vettel,German,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,12,25147,2016,20,Brazilian Grand Prix,13/11/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,13,24186,2016,20,Brazilian Grand Prix,13/11/16,max_verstappen,33,VER,Max,Verstappen,Dutch,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,13,24623,2016,20,Brazilian Grand Prix,13/11/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
